anio,sector,ocupacion,nivel_educ,sexo,poblacion_ocupada,media_ing_hora,mediana_ing_hora
2005,Industria extractiva,Comerciantes y vendedores,Básica,Hombre,2865,29.3,21.875
2005,Industria extractiva,Comerciantes y vendedores,Básica,Mujer,389,20.0,19.96124
2005,Industria extractiva,Comerciantes y vendedores,Media superior,Hombre,1274,18.91,16.66667
2005,Industria extractiva,Comerciantes y vendedores,Media superior,Mujer,643,21.12,20.05814
2005,Industria extractiva,Comerciantes y vendedores,Sin instrucción,Hombre,838,14.31,14.53488
2005,Industria extractiva,Comerciantes y vendedores,Sin instrucción,Mujer,188,8.43,8.74471
2005,Industria extractiva,Comerciantes y vendedores,Superior,Hombre,2335,32.3,28.24985
2005,Industria extractiva,Comerciantes y vendedores,Superior,Mujer,55,93.02,93.02326
2005,Industria extractiva,Funcionarios y directivos,Básica,Hombre,4422,37.11,37.5
2005,Industria extractiva,Funcionarios y directivos,Básica,Mujer,1589,47.02,41.099805
2005,Industria extractiva,Funcionarios y directivos,Media superior,Hombre,18407,40.84,35.88
2005,Industria extractiva,Funcionarios y directivos,Media superior,Mujer,5022,41.19,37.5
2005,Industria extractiva,Funcionarios y directivos,Sin instrucción,Hombre,882,17.67,16.56977
2005,Industria extractiva,Funcionarios y directivos,Superior,Hombre,77726,65.02,51.68
2005,Industria extractiva,Funcionarios y directivos,Superior,Mujer,23560,65.47,44.59
2005,Industria extractiva,Industria extractiva y construcción,Básica,Hombre,6999,24.14,19.38
2005,Industria extractiva,Industria extractiva y construcción,Básica,Mujer,372,30.36,30.35714
2005,Industria extractiva,Industria extractiva y construcción,Media superior,Hombre,8875,32.21,22.92
2005,Industria extractiva,Industria extractiva y construcción,Sin instrucción,Hombre,6998,15.87,11.2
2005,Industria extractiva,Industria extractiva y construcción,Sin instrucción,Mujer,464,21.63,21.63332
2005,Industria extractiva,Industria extractiva y construcción,Superior,Hombre,8517,38.04,37.5
2005,Industria extractiva,Industria extractiva y construcción,Superior,Mujer,485,70.71,51.612680000000005
2005,Industria extractiva,Operadores de maquinaria,Básica,Hombre,1208,13.85,15.891475
2005,Industria extractiva,Operadores de maquinaria,Media superior,Hombre,1812,20.34,19.44444
2005,Industria extractiva,Operadores de maquinaria,Sin instrucción,Hombre,1153,19.09,17.85714
2005,Industria extractiva,Operadores de maquinaria,Superior,Hombre,69,101.49,86.36143
2005,Industria extractiva,Operadores de maquinaria,Superior,Mujer,71,46.51,46.51163
2005,Industria extractiva,Profesionistas y técnicos,Superior,Hombre,949,45.79,53.75
2005,Industria extractiva,Profesionistas y técnicos,Superior,Mujer,66,75.0,75.0
2005,Industria extractiva,Servicios personales,Básica,Hombre,28121,22.42,20.45
2005,Industria extractiva,Servicios personales,Media superior,Hombre,29830,27.98,22.5
2005,Industria extractiva,Servicios personales,No especificado,Hombre,662,9.73,9.190705
2005,Industria extractiva,Servicios personales,Sin instrucción,Hombre,20148,21.01,15.22
2005,Industria extractiva,Servicios personales,Superior,Hombre,13751,30.81,23.26
2005,Industria extractiva,Trabajadores de la educación,Básica,Hombre,779,35.29,49.132
2005,Industria extractiva,Trabajadores de la educación,Media superior,Hombre,2794,42.82,49.224805
2005,Industria extractiva,Trabajadores de la educación,Media superior,Mujer,130,29.07,29.06977
2005,Industria extractiva,Trabajadores de la educación,No especificado,Hombre,132,67.4,67.275745
2005,Industria extractiva,Trabajadores de la educación,Sin instrucción,Hombre,672,39.03,127.90178499999999
2005,Industria extractiva,Trabajadores de la educación,Sin instrucción,Mujer,84,19.19,19.18605
2005,Industria extractiva,Trabajadores de la educación,Superior,Hombre,14495,109.48,89.29
2005,Industria extractiva,Trabajadores de la educación,Superior,Mujer,866,66.05,50.0
2005,Industria extractiva,Trabajadores del arte,Básica,Hombre,21222,32.04,23.92
2005,Industria extractiva,Trabajadores del arte,Básica,Mujer,4904,39.54,37.5
2005,Industria extractiva,Trabajadores del arte,Media superior,Hombre,58523,34.71,29.07
2005,Industria extractiva,Trabajadores del arte,Media superior,Mujer,42141,38.03,33.94
2005,Industria extractiva,Trabajadores del arte,No especificado,Mujer,133,34.88,34.88372
2005,Industria extractiva,Trabajadores del arte,Sin instrucción,Hombre,8673,17.61,17.44186
2005,Industria extractiva,Trabajadores del arte,Sin instrucción,Mujer,227,40.94,38.88889
2005,Industria extractiva,Trabajadores del arte,Superior,Hombre,103969,51.62,43.02
2005,Industria extractiva,Trabajadores del arte,Superior,Mujer,59307,44.81,37.21
2005,Manufactura,Actividades administrativas,Básica,Hombre,2999475,19.55,16.22
2005,Manufactura,Actividades administrativas,Básica,Mujer,2188758,14.47,12.5
2005,Manufactura,Actividades administrativas,Media superior,Hombre,4423236,20.85,17.43
2005,Manufactura,Actividades administrativas,Media superior,Mujer,2722333,15.89,14.2
2005,Manufactura,Actividades administrativas,No especificado,Hombre,12227,20.08,16.0
2005,Manufactura,Actividades administrativas,No especificado,Mujer,1006,13.14,8.541665
2005,Manufactura,Actividades administrativas,Sin instrucción,Hombre,1459843,18.32,14.58
2005,Manufactura,Actividades administrativas,Sin instrucción,Mujer,1706553,11.23,8.57
2005,Manufactura,Actividades administrativas,Superior,Hombre,1621211,29.44,21.14
2005,Manufactura,Actividades administrativas,Superior,Mujer,530145,20.56,15.15
2005,Manufactura,Actividades agrícolas,Básica,Hombre,114155,14.61,13.33
2005,Manufactura,Actividades agrícolas,Básica,Mujer,84993,15.74,13.33
2005,Manufactura,Actividades agrícolas,Media superior,Hombre,165338,16.27,14.58
2005,Manufactura,Actividades agrícolas,Media superior,Mujer,63870,16.23,14.0
2005,Manufactura,Actividades agrícolas,No especificado,Hombre,403,6.67,7.0
2005,Manufactura,Actividades agrícolas,Sin instrucción,Hombre,93774,15.89,14.29
2005,Manufactura,Actividades agrícolas,Sin instrucción,Mujer,41319,14.98,14.58
2005,Manufactura,Actividades agrícolas,Superior,Hombre,41018,24.99,14.58
2005,Manufactura,Actividades agrícolas,Superior,Mujer,9106,19.55,13.33
2005,Manufactura,Comerciantes y vendedores,Básica,Hombre,191424,17.74,14.95
2005,Manufactura,Comerciantes y vendedores,Básica,Mujer,146859,13.23,11.2
2005,Manufactura,Comerciantes y vendedores,Media superior,Hombre,377205,18.98,15.5
2005,Manufactura,Comerciantes y vendedores,Media superior,Mujer,227358,17.12,12.0
2005,Manufactura,Comerciantes y vendedores,No especificado,Hombre,3165,16.97,16.66667
2005,Manufactura,Comerciantes y vendedores,No especificado,Mujer,148,5.98,5.98007
2005,Manufactura,Comerciantes y vendedores,Sin instrucción,Hombre,118360,16.85,11.43
2005,Manufactura,Comerciantes y vendedores,Sin instrucción,Mujer,80549,11.94,10.0
2005,Manufactura,Comerciantes y vendedores,Superior,Hombre,250048,35.54,25.0
2005,Manufactura,Comerciantes y vendedores,Superior,Mujer,90489,30.77,16.67
2005,Manufactura,Funcionarios y directivos,Básica,Hombre,38218,25.42,20.42
2005,Manufactura,Funcionarios y directivos,Básica,Mujer,4161,19.28,15.922305
2005,Manufactura,Funcionarios y directivos,Media superior,Hombre,184116,30.65,26.83
2005,Manufactura,Funcionarios y directivos,Media superior,Mujer,55999,29.14,24.11
2005,Manufactura,Funcionarios y directivos,No especificado,Hombre,900,139.53,31.00775
2005,Manufactura,Funcionarios y directivos,Sin instrucción,Hombre,6969,31.66,19.14894
2005,Manufactura,Funcionarios y directivos,Sin instrucción,Mujer,1615,11.8,11.354165
2005,Manufactura,Funcionarios y directivos,Superior,Hombre,397396,50.31,37.71
2005,Manufactura,Funcionarios y directivos,Superior,Mujer,198437,43.99,34.88
2005,Manufactura,Industria extractiva y construcción,Básica,Hombre,36357,15.77,13.13
2005,Manufactura,Industria extractiva y construcción,Básica,Mujer,1180,14.43,14.58333
2005,Manufactura,Industria extractiva y construcción,Media superior,Hombre,51569,20.11,16.8
2005,Manufactura,Industria extractiva y construcción,Media superior,Mujer,3355,15.37,12.916665
2005,Manufactura,Industria extractiva y construcción,Sin instrucción,Hombre,48360,11.84,9.85
2005,Manufactura,Industria extractiva y construcción,Sin instrucción,Mujer,364,9.26,12.028985
2005,Manufactura,Industria extractiva y construcción,Superior,Hombre,22230,31.1,22.92
2005,Manufactura,Industria extractiva y construcción,Superior,Mujer,1937,18.14,24.0187
2005,Manufactura,Operadores de maquinaria,Básica,Hombre,53542,14.76,13.33
2005,Manufactura,Operadores de maquinaria,Básica,Mujer,4915,11.92,10.912700000000001
2005,Manufactura,Operadores de maquinaria,Media superior,Hombre,36116,17.35,15.69
2005,Manufactura,Operadores de maquinaria,Media superior,Mujer,7176,14.63,13.33
2005,Manufactura,Operadores de maquinaria,No especificado,Hombre,52,13.33,13.33333
2005,Manufactura,Operadores de maquinaria,Sin instrucción,Hombre,68646,14.48,11.48
2005,Manufactura,Operadores de maquinaria,Sin instrucción,Mujer,5895,8.07,10.0
2005,Manufactura,Operadores de maquinaria,Superior,Hombre,17177,29.18,20.83
2005,Manufactura,Operadores de maquinaria,Superior,Mujer,2174,17.82,13.43669
2005,Manufactura,Otras ocupaciones,Básica,Hombre,531,12.5,12.5
2005,Manufactura,Otras ocupaciones,Básica,Mujer,761,15.56,15.55556
2005,Manufactura,Otras ocupaciones,Media superior,Hombre,371,14.14,16.25
2005,Manufactura,Profesionistas y técnicos,Básica,Hombre,986,15.35,16.010640000000002
2005,Manufactura,Profesionistas y técnicos,Básica,Mujer,1316,20.22,16.0
2005,Manufactura,Profesionistas y técnicos,Media superior,Hombre,6098,30.63,22.22222
2005,Manufactura,Profesionistas y técnicos,Media superior,Mujer,2785,25.07,22.92567
2005,Manufactura,Profesionistas y técnicos,Sin instrucción,Hombre,221,15.26,15.26316
2005,Manufactura,Profesionistas y técnicos,Superior,Hombre,6114,38.58,37.430555
2005,Manufactura,Profesionistas y técnicos,Superior,Mujer,6936,43.33,30.68182
2005,Manufactura,Servicios personales,Básica,Hombre,136791,19.47,17.44
2005,Manufactura,Servicios personales,Básica,Mujer,422,31.33,31.38889
2005,Manufactura,Servicios personales,Media superior,Hombre,254296,21.89,19.38
2005,Manufactura,Servicios personales,Media superior,Mujer,1337,25.3,23.40909
2005,Manufactura,Servicios personales,No especificado,Hombre,656,8.46,8.076925
2005,Manufactura,Servicios personales,Sin instrucción,Hombre,50593,17.35,16.67
2005,Manufactura,Servicios personales,Sin instrucción,Mujer,67,37.5,37.5
2005,Manufactura,Servicios personales,Superior,Hombre,61061,23.49,18.75
2005,Manufactura,Servicios personales,Superior,Mujer,2125,35.83,26.041665000000002
2005,Manufactura,Trabajadores de la educación,Básica,Hombre,28180,47.6,37.21
2005,Manufactura,Trabajadores de la educación,Básica,Mujer,11999,34.6,19.05
2005,Manufactura,Trabajadores de la educación,Media superior,Hombre,35766,62.88,41.67
2005,Manufactura,Trabajadores de la educación,Media superior,Mujer,13676,54.57,47.62
2005,Manufactura,Trabajadores de la educación,Sin instrucción,Hombre,9293,287.48,51.43
2005,Manufactura,Trabajadores de la educación,Sin instrucción,Mujer,3020,79.39,55.55556
2005,Manufactura,Trabajadores de la educación,Superior,Hombre,255590,101.75,77.52
2005,Manufactura,Trabajadores de la educación,Superior,Mujer,54000,73.39,57.78
2005,Manufactura,Trabajadores del arte,Básica,Hombre,106267,22.73,20.0
2005,Manufactura,Trabajadores del arte,Básica,Mujer,38231,20.77,17.39
2005,Manufactura,Trabajadores del arte,Media superior,Hombre,291599,24.02,20.05
2005,Manufactura,Trabajadores del arte,Media superior,Mujer,258221,25.73,20.35
2005,Manufactura,Trabajadores del arte,No especificado,Hombre,153,19.67,19.67213
2005,Manufactura,Trabajadores del arte,No especificado,Mujer,125,23.26,23.25581
2005,Manufactura,Trabajadores del arte,Sin instrucción,Hombre,30210,69.41,15.62
2005,Manufactura,Trabajadores del arte,Sin instrucción,Mujer,7117,20.15,12.8876
2005,Manufactura,Trabajadores del arte,Superior,Hombre,357506,44.95,30.0
2005,Manufactura,Trabajadores del arte,Superior,Mujer,246372,34.38,23.33
2005,Restaurantes y hospedaje,Actividades administrativas,Básica,Hombre,163212,20.63,16.67
2005,Restaurantes y hospedaje,Actividades administrativas,Básica,Mujer,411462,16.14,12.5
2005,Restaurantes y hospedaje,Actividades administrativas,Media superior,Hombre,279009,19.09,15.62
2005,Restaurantes y hospedaje,Actividades administrativas,Media superior,Mujer,349549,17.59,13.33
2005,Restaurantes y hospedaje,Actividades administrativas,No especificado,Hombre,1033,19.64,14.50258
2005,Restaurantes y hospedaje,Actividades administrativas,No especificado,Mujer,1248,17.43,10.0
2005,Restaurantes y hospedaje,Actividades administrativas,Sin instrucción,Hombre,77770,17.67,14.53
2005,Restaurantes y hospedaje,Actividades administrativas,Sin instrucción,Mujer,338031,15.11,11.67
2005,Restaurantes y hospedaje,Actividades administrativas,Superior,Hombre,115394,26.78,19.38
2005,Restaurantes y hospedaje,Actividades administrativas,Superior,Mujer,84688,21.79,15.5
2005,Restaurantes y hospedaje,Actividades agrícolas,Básica,Hombre,443691,19.12,14.53
2005,Restaurantes y hospedaje,Actividades agrícolas,Básica,Mujer,657686,17.25,13.08
2005,Restaurantes y hospedaje,Actividades agrícolas,Media superior,Hombre,690831,20.53,15.5
2005,Restaurantes y hospedaje,Actividades agrícolas,Media superior,Mujer,680033,18.67,12.6
2005,Restaurantes y hospedaje,Actividades agrícolas,No especificado,Hombre,6677,21.21,19.06492
2005,Restaurantes y hospedaje,Actividades agrícolas,No especificado,Mujer,976,18.07,13.44961
2005,Restaurantes y hospedaje,Actividades agrícolas,Sin instrucción,Hombre,210538,19.86,14.29
2005,Restaurantes y hospedaje,Actividades agrícolas,Sin instrucción,Mujer,486631,16.59,12.5
2005,Restaurantes y hospedaje,Actividades agrícolas,Superior,Hombre,336964,24.42,17.86
2005,Restaurantes y hospedaje,Actividades agrícolas,Superior,Mujer,192057,23.23,16.67
2005,Restaurantes y hospedaje,Comerciantes y vendedores,Básica,Hombre,164458,21.67,14.69
2005,Restaurantes y hospedaje,Comerciantes y vendedores,Básica,Mujer,184081,19.46,15.0
2005,Restaurantes y hospedaje,Comerciantes y vendedores,Media superior,Hombre,156298,23.92,16.67
2005,Restaurantes y hospedaje,Comerciantes y vendedores,Media superior,Mujer,161536,20.6,15.0
2005,Restaurantes y hospedaje,Comerciantes y vendedores,No especificado,Hombre,2478,24.7,18.68771
2005,Restaurantes y hospedaje,Comerciantes y vendedores,No especificado,Mujer,159,13.29,13.10839
2005,Restaurantes y hospedaje,Comerciantes y vendedores,Sin instrucción,Hombre,147578,18.99,13.89
2005,Restaurantes y hospedaje,Comerciantes y vendedores,Sin instrucción,Mujer,215747,17.62,12.5
2005,Restaurantes y hospedaje,Comerciantes y vendedores,Superior,Hombre,73871,35.95,22.61
2005,Restaurantes y hospedaje,Comerciantes y vendedores,Superior,Mujer,55170,28.54,16.67
2005,Restaurantes y hospedaje,Funcionarios y directivos,Básica,Hombre,4192,36.86,29.17
2005,Restaurantes y hospedaje,Funcionarios y directivos,Básica,Mujer,380,72.4,87.5
2005,Restaurantes y hospedaje,Funcionarios y directivos,Media superior,Hombre,28991,42.75,33.33
2005,Restaurantes y hospedaje,Funcionarios y directivos,Media superior,Mujer,12999,30.21,18.6
2005,Restaurantes y hospedaje,Funcionarios y directivos,No especificado,Mujer,85,43.6,43.60465
2005,Restaurantes y hospedaje,Funcionarios y directivos,Sin instrucción,Hombre,3876,32.2,23.401165
2005,Restaurantes y hospedaje,Funcionarios y directivos,Sin instrucción,Mujer,675,24.22,25.0
2005,Restaurantes y hospedaje,Funcionarios y directivos,Superior,Hombre,32349,50.96,40.0
2005,Restaurantes y hospedaje,Funcionarios y directivos,Superior,Mujer,18979,42.48,33.22
2005,Restaurantes y hospedaje,Industria extractiva y construcción,Básica,Hombre,19280,15.72,13.89
2005,Restaurantes y hospedaje,Industria extractiva y construcción,Básica,Mujer,1285,17.46,13.51744
2005,Restaurantes y hospedaje,Industria extractiva y construcción,Media superior,Hombre,27928,19.42,16.47
2005,Restaurantes y hospedaje,Industria extractiva y construcción,Media superior,Mujer,1924,17.82,14.53488
2005,Restaurantes y hospedaje,Industria extractiva y construcción,Sin instrucción,Hombre,22215,13.15,13.18
2005,Restaurantes y hospedaje,Industria extractiva y construcción,Superior,Hombre,19641,23.17,17.44
2005,Restaurantes y hospedaje,Industria extractiva y construcción,Superior,Mujer,1384,21.03,19.37984
2005,Restaurantes y hospedaje,Operadores de maquinaria,Básica,Hombre,2178,19.26,16.365205
2005,Restaurantes y hospedaje,Operadores de maquinaria,Básica,Mujer,2249,16.48,16.79894
2005,Restaurantes y hospedaje,Operadores de maquinaria,Media superior,Hombre,1574,18.88,14.53488
2005,Restaurantes y hospedaje,Operadores de maquinaria,Media superior,Mujer,4076,18.19,12.916665
2005,Restaurantes y hospedaje,Operadores de maquinaria,Sin instrucción,Hombre,1398,17.92,13.129349999999999
2005,Restaurantes y hospedaje,Operadores de maquinaria,Sin instrucción,Mujer,1620,13.42,13.75
2005,Restaurantes y hospedaje,Operadores de maquinaria,Superior,Hombre,1734,35.1,24.03846
2005,Restaurantes y hospedaje,Operadores de maquinaria,Superior,Mujer,1751,27.45,25.0
2005,Restaurantes y hospedaje,Profesionistas y técnicos,Media superior,Hombre,435,12.18,12.5969
2005,Restaurantes y hospedaje,Profesionistas y técnicos,Media superior,Mujer,198,57.85,56.976745
2005,Restaurantes y hospedaje,Profesionistas y técnicos,Sin instrucción,Hombre,631,18.28,17.88909
2005,Restaurantes y hospedaje,Profesionistas y técnicos,Superior,Hombre,3125,17.05,24.224805
2005,Restaurantes y hospedaje,Profesionistas y técnicos,Superior,Mujer,719,22.62,22.17608
2005,Restaurantes y hospedaje,Servicios personales,Básica,Hombre,4864,17.92,14.53
2005,Restaurantes y hospedaje,Servicios personales,Media superior,Hombre,7730,25.47,20.16
